N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
3552;SAVANES;OTI;TCHANAGA;TCHANAGA;EPP TCHANAGA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,497058;0,492906;145.283813
3559;SAVANES;OTI;GALANGASHIE;GALANGASHIE;EPP GALANGASHIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,50394;0,353817;158.261597
3561;SAVANES;OTI;GALANGASHIE;KADJITIERI  1;EPP KADJITIERI  1;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,54288;0,38637;169.31665
3568;SAVANES;TANDJOARE;NANO;DORE;EPP DORE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,72313;0,096793;236.368164
3572;SAVANES;TANDJOARE;NANO;KPIERIK;EPP KPIERIK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,682439;0,13958;252.710449
3574;SAVANES;TANDJOARE;NANO;MOAK;EPP MOAK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,727272;0,071018;237.329468
3576;SAVANES;TANDJOARE;NANO;NAGOU;EPP NAGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,659556;0,141735;415.652588
3580;SAVANES;TANDJOARE;NANO;NANO CENTRE;JARDIN D'ENFANTS DE NANO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,706314;0,106033;232.763184
3583;SAVANES;TANDJOARE;NANO;NASSIEGOU;JARDIN D'ENFANTS DE NASSIEGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,709106;0,125659;232.282471
3591;SAVANES;TANDJOARE;GOUNDOGA;NASSIETTE;EPP NASSIETTE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,720072;0,185388;256.795898
3593;SAVANES;TANDJOARE;GOUNDOGA;SANKPONG;EPP SANKPONG;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,71624;0,149835;236.608521
3595;SAVANES;TANDJOARE;GOUNDOGA;SOUNSSOURI;EPP SOUNSSOURI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,742247;0,160329;240.453735
3597;SAVANES;TANDJOARE;SISSIAK;MOLBAGUE;EPP MOLBAGUE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,739334;0,093532;248.144165
3600;SAVANES;TANDJOARE;SISSIAK;MONNE;EPP MONNE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,723911;0,122131;230.119507
3602;SAVANES;TANDJOARE;SISSIAK;NADA DORE;EPP NADA DORE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,761114;0,145087;254.873291
3604;SAVANES;TANDJOARE;SISSIAK;NADAGOU;EPP NADAGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,780895;0,128636;275.301147
3606;SAVANES;TANDJOARE;SISSIAK;POUKPERIK;EPP POUKPERIK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,739336;0,147682;239.49231
3608;SAVANES;TANDJOARE;SISSIAK;SISSIAK;EPP POUKPERIK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,739336;0,147682;239.49231
3610;SAVANES;TANDJOARE;SISSIAK;SISSIAK CENTRE;EPP SISSIAK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,750882;0,130672;253.912109
3613;SAVANES;TANDJOARE;SISSIAK;SISSIAK PAK;EPP SISSIAK PAK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,759412;0,125445;270.494629
3616;SAVANES;TANDJOARE;BOGOU;BOGOU CENTRE;JARDIN D'ENFANTS DE BOGOU;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,659873;0,176927;228.196899
3640;SAVANES;TANDJOARE;NANDOGA;MOUMOUANE PAK;JARDIN D'ENFANTS DE MOUMOUANE PAK;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,648039;0,229748;283.952881
3649;SAVANES;TANDJOARE;BOULOGOU;BOUGOU;JARDIN D4ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,631211;0,291859;202.001221
3651;SAVANES;TANDJOARE;BOULOGOU;BOULOGOU;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,691483;0,239143;275.060913
3660;SAVANES;TANDJOARE;PLIGOU;MANDIERI;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,652734;0,288716;233.003418
3666;SAVANES;TANDJOARE;BOMBOUAKA;BOMBOUAKA;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;ONG;Bon;10,702531;0,210404;296.690308
3670;SAVANES;TANDJOARE;BOMBOUAKA;KONKOIRE;JARDIN D'ENFANTS DE KONKOIRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,743986;0,204213;253.19104
3673;SAVANES;TANDJOARE;BOMBOUAKA;KOULOK;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,674534;0,217622;276.983521
3675;SAVANES;TANDJOARE;BOMBOUAKA;MOUMOUANE;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,660352;0,241681;263.28479
3676;SAVANES;TANDJOARE;BOMBOUAKA;SOUNGOU;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,687866;0,228936;273.859253
3679;SAVANES;TANDJOARE;BOMBOUAKA;TAMBANGOU;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,726456;0,197061;251.027954
3703;SAVANES;TANDJOARE;TAMONGUE;TOMONGUE;JARDIN D'ENFANT TOMONGUE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,532401;0,220202;162.587402
3708;SAVANES;TANDJOARE;TAMONGUE;YEMBOUR;JARD4IN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,543272;0,146062;213.777222
3743;SAVANES;TANDJOARE;TAMPIALIME;NAKPABAK;EPP  NAKPABAK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,756573;0,092487;266.649292
3746;SAVANES;TANDJOARE;TAMPIALIME;PIABRIBAGOU;EPP   PIABRIBAGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,7916;0,120647;294.7677
3751;SAVANES;TANDJOARE;TAMPIALIME;TAMPIALIME-CENTRE;EPP  TAMPIALIME;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,752322;0,005888;264.967041
3756;SAVANES;TANDJOARE;MAMPROUG;KUMBOG;EPP KUMBOG;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,661317;0,000183;430.552979
3761;SAVANES;TANDJOARE;MAMPROUG;TAMBIMONGUE;EPP TAMBIMONGUE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,639607;-0,044489;424.785034
3774;SAVANES;TONE;PANA;PANA-BAGOU;EPP PANA-BAGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,781614;0,255514;276.983521
3780;SAVANES;TONE;PANA;TAMPIENA;EPP TAMPIENA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,775226;0,240876;270.254272
3784;SAVANES;TONE;BIDJENGA;BIDJENGA CENTRE;EPP BIDJENGA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,711579;0,27208;239.49231
3790;SAVANES;TONE;BIDJENGA;NABOALE;EPP NABOALE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,676245;0,299999;230.119507
3798;SAVANES;TONE;POISSONGUI;BABIGOU;EPP BABIGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;11,048325;0,196736;278.665771
3800;SAVANES;TONE;POISSONGUI;DJAKPAGA;EPP DJAKPAGA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;11,062744;0,235062;270.975342
3802;SAVANES;TONE;POISSONGUI;KPATOTE CENTRE;EPP KPATOTE CENTRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;11,036759;0,243253;247.423096
3804;SAVANES;TONE;POISSONGUI;POISSONGUI;EPP POISSONGUI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;11,042223;0,227267;258.718506
3823;SAVANES;TONE;SANFATOUTE;TIDONTE;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,988976;0,299369;268.812378
3840;SAVANES;TONE;DAPAONG;BABONA I;JARDIN D'ENFANTS BABONA I;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,828616;0,315589;221.227539
3842;SAVANES;TONE;DAPAONG;BADORI;JARDIN D'ENFANTS DE BADORI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,83342;0,209101;335.86377
3846;SAVANES;TONE;DAPAONG;DAKPANPERGOU;JARDIN D'ANFANTS DAKPANPERGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,842564;0,222413;332.499268
3849;SAVANES;TONE;DAPAONG;DAMPIONG;JARDIN D'ENFANTS DAMPIONG;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,938028;0,224686;284.674072
3855;SAVANES;TONE;DAPAONG;DAPAONG;JARDIN D'ENFANTS TANTIGOU PEUL;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,882928;0,238077;297.411255
3862;SAVANES;TONE;DAPAONG;DJABARGOU;JARDIN D'ENFANTS DJABARGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,842021;0,176978;284.433716
3868;SAVANES;TONE;DAPAONG;KARSOME;JARDIN D'ENFANTS KARSOME;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,85233;0,173376;276.502808
3879;SAVANES;TONE;DAPAONG;NAGBANDJA;JARDIN D'ENFANTS DE NAGBANDJA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,957754;0,250762;253.671753
3883;SAVANES;TONE;DAPAONG;NAGNONG;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;En construction;10,825294;0,190972;335.142822
3889;SAVANES;TONE;DAPAONG;SIBORTOTI;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,911674;0,193604;294.7677
3921;SAVANES;TONE;KORBONGOU;GOUANDJOAGA;EPP GOUANDJOAGA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,906851;0,343065;263.044434
3925;SAVANES;TONE;KORBONGOU;NADJOU;EPP NADJOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;11,005263;0,37282;214.498169
3928;SAVANES;TONE;KORBONGOU;NALOATE-TOULONG;EPP NALOATE-TOULONG;EDUCATION;JARDIN D’ENFANT;PUBLIC;SANS BATIMENT;10,931285;0,372726;255.59436
3936;SAVANES;TONE;KORBONGOU;TAMONDOARE;EPP  TAMONDOARE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,880125;0,361761;257.757324
3944;SAVANES;TONE;KANTINDI;BAGNAME-CENTRE;EPP BAGNAME-CENTRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,933541;0,300675;249.826416
3954;SAVANES;TONE;KANTINDI;BAGNAME CENTRE;JEP  BAGNA-CENTRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,933541;0,300675;249.826416
3957;SAVANES;TONE;KANTINDI;BAGNAME -CENTRE;EPP;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,933541;0,300675;249.826416
3969;SAVANES;TONE;KANTINDI;NAGBANDJA;JEP  NAGBANDJA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,957669;0,250698;256.074951
3971;SAVANES;TONE;KANTINDI;NAMONGA-BAS;EPP NAMONGA-BAS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,885159;0,265936;295.248291
3975;SAVANES;TONE;KANTINDI;OBITELEGOU;EPP;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,93763;0,275619;263.765381
3980;SAVANES;TONE;NATIGOU;BOUGOU;JEP  BOUGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,984491;0,253;251.027954
3982;SAVANES;TONE;NATIGOU;MARGBA;JEG MARGBA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,997084;0,257751;255.834717
3988;SAVANES;TONE;NATIGOU;NYUMPIOG;EPP NYUMPOG;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;11,00046;0,286813;254.152344
3991;SAVANES;TONE;NATIGOU;TINDJOATE;EPP TINDJOATE  LAMOUTE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,975023;0,28953;284.674072
3995;SAVANES;TONE;NANERGOU;BEONAGUE;JARDIN  D'ENFANT  GEONAGUE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,93001;0,140496;306.303467
4000;SAVANES;TONE;NANERGOU;MORDJOAK;JARDIN D'ENFANT  MORDJOAK;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,916637;0,128753;305.101807
4002;SAVANES;TONE;NANERGOU;NAMON-DOUGBA;JARDIN D'ENFANTS  NAMON-DOUGBA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,952178;0,136445;313.272949
4005;SAVANES;TONE;NANERGOU;NANERGOU-CENTRE;JARDIN D'ENFANTS  NANERGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,911173;0,151095;312.55188
4008;SAVANES;TONE;NANERGOU;SEO-SAMBIANI;JARDIN D'ENFANTS  SEO-SAMBIANI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,891273;0,129413;309.427734
4014;SAVANES;TONE;NAMARE;KONGO-GNANGBONG;JARDIN  D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,998372;0,051282;255.59436
4018;SAVANES;TONE;NAMARE;NAMARE;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,991023;0,088078;286.115967
4027;SAVANES;TONE;NAKI-OUEST;BASSONDOUGOU;JARDIN D'ENFANTS BASSONDOUGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,947823;0,026038;249.345703
4029;SAVANES;TONE;NAKI-OUEST;DATOUNDJENA;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,894192;0,021851;232.042114
4034;SAVANES;TONE;NAKI-OUEST;GABONGBONG;JARDIN D'ENFANTS  GABONGBONGT;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,891024;0,061214;263.28479
4050;SAVANES;TONE;TAMI;KOULMASSI;EPP KOLUMASSI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,808148;0,081545;323.126465
4053;SAVANES;TONE;TAMI;NAGUIYEGOU;EDIL NAGUIYEGOU;EDUCATION;JARDIN D’ENFANT;COMMUNAUTAIRE;Mauvais;10,823656;0,087986;306.784058
4057;SAVANES;TONE;TAMI;TAMI-CENTRE;EPP TAMI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,866685;0,044236;258.718506
4061;SAVANES;TONE;TAMI;TONTE;EPP TONTE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,81494;0,099128;323.847412
4069;SAVANES;TONE;LOTOGOU + WARKAMBOU;DASSOUTE;EPP DASSOUTE-CENTRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,766418;0,029335;300.055054
4078;SAVANES;TONE;LOTOGOU + WARKAMBOU;MAKON;EPP MAKON;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,807368;0,056539;309.668091
4090;SAVANES;TONE;DAPAONG;DAPAONG;ECOLE EVANGELIQUE DE WORGOU;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,83934;0,21153;329.374878
4093;SAVANES;TONE;DAPAONG;DAPAONG;EPP DAPANKPERGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,842795;0,222017;335.383179
4098;SAVANES;TONE;DAPAONG;DAPAONG;EPP KOUTONBONG;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,879976;0,222089;301.256592
4101;SAVANES;TONE;DAPAONG;DAPAONG;COMPTERE TESTAIRE WANGARA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;10,8826;0,200184;315.195557
4110;SAVANES;TONE;DAPAONG;DAPAONG;JARDIN D'ENFANTS NASSABLE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,88709;0,194482;300.535645
4112;SAVANES;TONE;DAPAONG;DAPAONG;JARDIN D'ENFANTS TANTIGOU BARRAGE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,87864;0,177919;293.325684
4118;SAVANES;TONE;DAPAONG;DAPAONG;JARDIN D'ENFANTS KOMBONLOAGA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,868956;0,195971;301.496948
4124;SAVANES;TONE;DAPAONG;DAPAONG;SOS (JARDIN D'ENFANTS);EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;10,890895;0,187047;310.389038
4126;SAVANES;TONE;DAPAONG;DAPAONG;JARDIN D'ENFANTS TANTIGOU PEUL;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,863531;0,189133;300.055054
4135;SAVANES;TONE;DAPAONG;DAPAONG;ECOLLE DES AD (KARSOME);EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;10,852791;0,173947;281.549683
4143;SAVANES;TONE;DAPAONG;DAPAONG;EPP WORGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,847521;0,200128;356.291626
4147;SAVANES;TONE;DAPAONG;DAPAONG;EPP NAPIENBIGOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;TRES MAUVAIS;10,805982;0,192859;292.124146
4151;SAVANES;TONE;DAPAONG;DAPAONG;JARDIEN D'ENFANT;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,833354;0,209014;331.057129
4155;SAVANES;TONE;DAPAONG;DAPAONG;GARDIN D'ENFANT CAMP GENDARMERIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Mauvais;10,852931;0,209008;348.120605
4161;SAVANES;TONE;DAPAONG;DAPAONG;"COMPLEXE SCOLAIRE  LE SAVOIR ""PRE-SCOLAIRE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;10,857949;0,208879;341.871948
4166;SAVANES;TONE;DAPAONG;DAPAONG;EPP ZOUMOUNTA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,866392;0,211914;320.723145
4168;SAVANES;TONE;DAPAONG;DAPAONG;EPP CENTRAL;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,86529;0,207409;311.590698
4169;SAVANES;TONE;DAPAONG;DAPAONG;COMPLEXE SHALOM;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;10,868011;0,205229;314.234253
4173;SAVANES;TONE;DAPAONG;DAPAONG;BOGLIYAGA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;10,869236;0,205341;316.87793
4176;SAVANES;TONE;DAPAONG;DAPAONG;EPP BODJOPAL;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,875128;0,201995;305.58252
4182;KARA;KOZAH;LAMA;KARA;"GARDERIE D'ENFANTS ""BAMBINOS""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;9,543637;1,186104;293.325684
4184;KARA;KOZAH;LAMA;KARA;SAINT PATRICK INTERNATIONAL (BILINGUE);EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;9,547199;1,186312;290.441895
4480;KARA;BINAH;SOLLA;TAWA;JEP TAWA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,882889;1,349755;440.886963
4506;KARA;KOZAH;LAMA;KARA;ECOLE PRIMAIRE EVANGELIQUE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,549385;1,192684;295.488647
4511;KARA;KOZAH;LAMA;KARA;EPP KAROSO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,553560;1,193498;307.024414
4520;KARA;KOZAH;LAMA;KARA;EPP TOMDE MARCHE JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,563796;1,207309;344.034912
4533;KARA;KOZAH;LASSA;HOUDE;LYCEE DES MONTAGNES;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,649061;1,202760;534.134155
4648;KARA;DOUFELGOU;TENEGA;NATOUN;MATERNELLE DE EPP NATOUN;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,829661;1,124963;429.351318
4713;KARA;KOZAH;PYA;LAO;JARDIN D'ENFANTS DE LAO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,648474;1,141198;339.949341
4715;KARA;KOZAH;PYA;TCHAMDE;JARDIN D'ENFANTS TCHAMDE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,667353;1,154819;374.796875
4725;KARA;BASSAR;KALANGA;N'GOURLI;JARDIN D'ENFANTS N'GOURLI;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,264604;0,647220;215.219238
4809;KARA;KERAN;PESSIDE;OULOULITA;LYRECO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;10,039832;0,941081;228.917969
4841;KARA;BINAH;KETAO;KETAO;EPP GENDARMERIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,659090;1,314873;373.354858
4960;KARA;KERAN;HELOTA;HELOTA;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;9,915321;0,769154;167.634277
5001;KARA;BINAH;PAGOUDA;PAGOUDA;JARDIN D'ENFANTS STE CATHERINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;9,749333;1,325121;425.986572
5163;KARA;DOUFELGOU;SIOU;BIRGOU;JARDIN D'ENFANTS BORN FONDEN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;9,820231;1,200193;385.371338
5200;KARA;KOZAH;LAMA;KARA;JARDIN D'ENFANTS CATHOLIQUE ST AUGUSTIN;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;9,554810;1,189990;305.342163
5207;KARA;KOZAH;SARA-KAWA;SARAKAWA;JARDIN D'ENFANTS SARAKAWA;EDUCATION;JARDIN D’ENFANT;PUBLIC;Abandonné;9,627903;1,004586;250.78772
5223;KARA;BASSAR;MANGA;MANGA;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,563592;0,699539;218.103149
5240;KARA;BASSAR;KABOU;N'NABABOUN;JARDIN D'ENFANTS N'NABABOUN;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,377506;0,802630;344.515503
5323;KARA;ASSOLI;SOUDOU;SOUDOU;JARDIN D'ENFANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;9,357740;1,355382;441.127319
5340;LOME COMMUNE;ARRONDISSEMENT III;ABLOGAME;ABLOGAME;ECOLE PRIMAIRE MARIA AUXILLIADRICE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13805;1,26182;
5342;LOME COMMUNE;ARRONDISSEMENT III;ABLOGAME;ABLOGAME;COMPLEXE SCOLAIRE ELOHIM;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13977;1,25928;
5353;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;ECOLE PRIVEE LAÏQUE ACADEMIE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,177802;1,291286;14.785889
5356;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE NOUVEAU ROBERT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,176398;1,294034;10.940552
5362;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LE BON MEDIATEUR;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,16734;1,286506;16.227905
5363;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;ECOLE LE PARFAIT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,168218;1,291851;15.506958
5366;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE ESPRIT SAINT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,175917;1,286746;21.034424
5368;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LES OLIVIERS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,173896;1,275835;28.724976
5371;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LUMINIS;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17433;1,29158;
5379;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;CRECHE GRACIAS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,18002;1,19923;32.810547
5381;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;HELENE C.BILINGUAL INTERNATIONAL SCHOOL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,170704;1,199662;30.887939
5389;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;ECOLE LA SAGESSE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18065;1,2003;
5391;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;"EPL ""LE SOUVENIR""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1803;1,20043;
5393;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;COMPLEXE SCOLAIRE LA GARANDERIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17787;1,20392;
5399;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;JARDIN D'ENFANT PUBLIC LE MAIRIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17627;1,196;
5404;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;INSTITUT PRIVE SAINTE MARIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17597;1,19858;
5408;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;EPIC INTERNATIONAL SCHOOL;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,191943;1,208622;30.407227
5416;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;COMPLEXE SCOLAIRE VENUNYE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1974;1,1961;
5422;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;ECOLE LA MADONE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19248;1,20718;
