N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
7299;MARITIME;GOLFE;AFLAO GAKLI;AVEDJI TELESSOU;"EPL ""LA PIERRE DE ROSETTE""";EDUCATION;CEG;;;6,19568;1,17955;
7300;MARITIME;GOLFE;AFLAO GAKLI;AVEDJI TELESSOU;CEG TOTSI;EDUCATION;CEG;;;6,19837;1,18257;
7304;MARITIME;GOLFE;AFLAO GAKLI;AVEDJI TELESSOU;"COMPLEXE SCOLAIRE ""STENDHAL""";EDUCATION;CEG;;;6,20073;1,18468;
7308;MARITIME;GOLFE;AFLAO GAKLI;ADIDO ADIN;"EPL ""LE TRIOMPHE DU DESTIN""";EDUCATION;CEG;;;6,19912;1,18578;
7311;MARITIME;GOLFE;BAGUIDA;KPOGAN;COLLEGE PRIVE KELCH;EDUCATION;CEG;;;6,18703;1,37915;
7313;MARITIME;GOLFE;BAGUIDA;KPOGAN;INSTITUT SAINT ESPRIT;EDUCATION;CEG;;;6,18873;1,37805;
7318;MARITIME;GOLFE;BAGUIDA;AGODEKA;CEG AGODEKE PLANTATION;EDUCATION;CEG;;;6,18345;1,36348;
7320;MARITIME;GOLFE;BAGUIDA;AGODEKA;COLLEGE NOUVELLE GENERATION;EDUCATION;CEG;;;6,17853;1,35578;
7321;MARITIME;GOLFE;BAGUIDA;AVEPEZO;CEG AVEPOZO;EDUCATION;CEG;;;6,17657;1,34982;
7326;MARITIME;GOLFE;BAGUIDA;BAGUIDA;CEG BAGUIDA;EDUCATION;CEG;;;6,17523;1,32903;
7328;MARITIME;GOLFE;BAGUIDA;ADAMAVO;NSTITUT TECHNIQUE URPKA;EDUCATION;CEG;;;6,16855;1,30473;
7331;MARITIME;GOLFE;BAGUIDA;ADAMAVO;C E G LA PAIX D'ADAMAVO;EDUCATION;CEG;;;6,17357;1,30632;
7332;MARITIME;GOLFE;BAGUIDA;ADAMAVO;C E G EUROKA ADAMAVO;EDUCATION;CEG;;;6,16837;1,30883;
7339;MARITIME;GOLFE;BAGUIDA;BAGUIDA;INSTITUT SCOLAIRE LA PIROGUE;EDUCATION;CEG;;;6,17637;1,31713;
7341;MARITIME;GOLFE;BAGUIDA;ADAMAVO;C E G LA FLAURAISON;EDUCATION;CEG;;;6,17787;1,31138;
7342;MARITIME;GOLFE;BAGUIDA;ADAMAVO;INSTITUT SCOLAIRE CIS-DIFFERENTIA;EDUCATION;CEG;;;6,17845;1,31115;
7346;MARITIME;GOLFE;AFLAO GAKLI;ANYIGBÉ;COMPLEXE SCOLAIRE LA REFERENCE POSITIVE;EDUCATION;CEG;;;6,1797;1,17687;
7350;MARITIME;GOLFE;AFLAO GAKLI;ANYIGBÉ;COMPLEXE SCOLAIRE LA BIENVEILLANCE;EDUCATION;CEG;;;6,18557;1,17645;
7356;MARITIME;GOLFE;AFLAO GAKLI;TESHIE;INSTITUT LE TECHNOCRATE;EDUCATION;CEG;;;6,18405;1,17057;
7365;MARITIME;GOLFE;AFLAO GAKLI;VESSOME;COMPLEXE SCOLAIRE ELITE LA PROVIDENCE;EDUCATION;CEG;;;6,19388;1,16305;
7368;MARITIME;GOLFE;AFLAO GAKLI;AMADAHOME;COMPLEXE SCOLAIRE EPAD;EDUCATION;CEG;;;6,1973;1,15968;
7370;MARITIME;GOLFE;AFLAO GAKLI;AMADAHOME;CEG AMADAHOME;EDUCATION;CEG;;;6,19998;1,15765;
7372;MARITIME;GOLFE;AFLAO GAKLI;AMADAHOME;ECOLE PRIVEE OLIVIER;EDUCATION;CEG;;;6,19517;1,1565;
7373;MARITIME;GOLFE;AFLAO GAKLI;AMADAHOME;COLLEGE PRIVEE LE GRAND ESPOIR;EDUCATION;CEG;;;6,20277;1,15262;
7374;MARITIME;GOLFE;AFLAO GAKLI;AMADAHOME;GROUPE SCOLAIRE UNIVERSALIS;EDUCATION;CEG;;;6,2011;1,15592;
7378;MARITIME;GOLFE;AFLAO GAKLI;APÉDOKOÉ;INSTITUT PRIVE LES AS (2);EDUCATION;CEG;;;6,20593;1,14513;
7380;MARITIME;GOLFE;AFLAO GAKLI;APÉDOKOÉ;ECOLE ISLAMIQUE D'APEDOKOE;EDUCATION;COMPLEXE SCOLAIRE;;;6,20975;1,14235;
7382;MARITIME;GOLFE;AFLAO-SAGBADO;APÉDOKOÉ GBOMAMÈ;COMPLEXE SCOLAIRE ZANTOU II;EDUCATION;CEG;;;6,21895;1,12503;
7385;MARITIME;GOLFE;AFLAO-SAGBADO;APÉDOKOÉ GBOMAMÈ;COMPLEXE SCOLAIRE PRIVEE LAÏC MARANATHA;EDUCATION;COMPLEXE SCOLAIRE;;;6,21277;1,12913;
7386;MARITIME;GOLFE;AFLAO-SAGBADO;APÉDOKOÉ GBOMAMÈ;COMPLEXE SCOLAIRE EMILIENNE;EDUCATION;COMPLEXE SCOLAIRE;;;6,20865;1,1319;
7388;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE LES COCOTIERS;EDUCATION;CEG;;;6,1909;1,1597;
7393;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;COMPLEXE SCOLAIRE LE GRAND MAX;EDUCATION;CEG;;;6,17487;1,17478;
7394;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;COMPLEXE POLYTECHNIQUE ORA ET LABORA;EDUCATION;COMPLEXE SCOLAIRE;;;6,1764;1,1699;
7395;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;COLLEGE MODERNE LA PASSION;EDUCATION;CEG;;;6,17652;1,1738;
7396;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;INSTITUT SCOLAIRE LE RESULTAT;EDUCATION;COMPLEXE SCOLAIRE;;;6,17317;1,1724;
7398;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;COMPLEXE SCOLAIRE GAMALIEL;EDUCATION;CEG;;;6,17297;1,17133;
7400;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;INSTITUT PRIVE AZIAGBA;EDUCATION;COMPLEXE SCOLAIRE;;;6,18123;1,16778;
7402;MARITIME;GOLFE;AFLAO-SAGBADO;AWATAMÈ;INSTITUT POLYVALENT BENEDICTUS;EDUCATION;COMPLEXE SCOLAIRE;;;6,18078;1,1646;
7405;MARITIME;GOLFE;AFLAO-SAGBADO;GBLAINKOMEGAN;COMPLEXE SCOLAIRE EBENEZER;EDUCATION;CEG;;;6,18018;1,16423;
7408;MARITIME;GOLFE;AFLAO-SAGBADO;YOKOÉ KOPÉGAN;COMPLEXE SCOLAIRE LUMIERE V;EDUCATION;CEG;;;6,17178;1,1579;
7410;MARITIME;GOLFE;AFLAO-SAGBADO;YOKOÉ KOPÉGAN;COMPLEXE SCOLAIRE THE WINNER;EDUCATION;COMPLEXE SCOLAIRE;;;6,17415;1,15128;
7411;MARITIME;GOLFE;AFLAO-SAGBADO;GBLAINKOMEGAN;INSTITUT LA GRANDE ESPERENCE;EDUCATION;COMPLEXE SCOLAIRE;;;6,17795;1,16068;
7413;MARITIME;GOLFE;AFLAO-SAGBADO;YOKOÉ KOPÉGAN;ECOLE PRINCE BEDY;EDUCATION;CEG;;;6,18122;1,15635;
7416;MARITIME;GOLFE;AFLAO-SAGBADO;YOKOÉ KOPÉGAN;COMPLEXE SCOLAIRE LE GRAND DEFI;EDUCATION;CEG;;;6,17983;1,1558;
7423;MARITIME;GOLFE;AFLAO-SAGBADO;YOKOÉ ABLEGAN;COMPLEXE SCOLAIRE NEWTON;EDUCATION;CEG;;;6,18808;1,15482;
7426;MARITIME;GOLFE;AFLAO-SAGBADO;ABLOGOMÈ;INSTITUT PRIVE ANKOV;EDUCATION;CEG;;;6,18937;1,15523;
7429;MARITIME;GOLFE;AFLAO-SAGBADO;ABLOGOMÈ;INSTITUTION PRIVEE ESSOR;EDUCATION;CEG;;;6,18738;1,16372;
7432;MARITIME;GOLFE;AFLAO-SAGBADO;ABLOGOMÈ;LYCEE D'ENSEIGNEMENT GENERAL D'ADIDOGME;EDUCATION;CEG;;;6,18697;1,15912;
7433;MARITIME;GOLFE;AFLAO-SAGBADO;ABLOGOMÈ;COLLEGE TECHNIQUE LA MAITRISE;EDUCATION;CEG;;;6,1853;1,16008;
7435;MARITIME;GOLFE;AFLAO-SAGBADO;ABLOGOMÈ;GROUPE SCOLAIRE LA MAITRISE;EDUCATION;CEG;;;6,1858;1,16287;
7436;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE ENTENTE;EDUCATION;COMPLEXE SCOLAIRE;;;6,18927;1,15722;
7439;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO LOGOTÉ;COMPLEXE SCOLAIRE LA BONNE SEMENCE;EDUCATION;COMPLEXE SCOLAIRE;;;6,17855;1,12745;
7443;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO LOGOTÉ;COLLEGE D'ENSEIGNEMENT GENERAL D'AFLAO AFLAO-SAGBADO;EDUCATION;CEG;;;6,1962;1,13255;
7444;MARITIME;GOLFE;AFLAO-SAGBADO;APÉDOKOÉ  AGOKPANOU;COMPLEXE SCOLAIRE  JEAN GUTEMBERG;EDUCATION;COMPLEXE SCOLAIRE;;;6,19792;1,13603;
7446;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO ASSIYÉYÉ;COMPLEXE SCOLAIRE AMITIE CONCORDE;EDUCATION;COMPLEXE SCOLAIRE;;;6,19468;1,14003;
7448;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE LA COURRONE D'OR;EDUCATION;COMPLEXE SCOLAIRE;PRIVE;;6,19302;1,15043;
7449;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;INSTITUT PRIVE LAÏC LE VAINQUEUR;EDUCATION;COMPLEXE SCOLAIRE;PRIVE;;6,19617;1,15238;
7452;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO ASSIYÉYÉ;COMPLEXE SCOLAIRE CONVENANT;EDUCATION;CEG;PRIVE;;6,19732;1,14403;
7458;MARITIME;GOLFE;AFLAO-SAGBADO;AFLAO-SAGBADO ASSIYÉYÉ;COMPLEXE SCOLAIRE LA CONSOLATION;EDUCATION;CEG;PRIVE;;6,19687;1,14863;
7459;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN OUEST;TOKOIN OUEST;COMPLEXE SCOLAIRE RIMKO;EDUCATION;CEG;;;6,13923;1,20032;
7462;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN OUEST;TOKOIN OUEST;ECOLE ALPHA;EDUCATION;CEG;;;6,14265;1,20697;
7464;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN OUEST;TOKOIN OUEST;COLLEGE CIFOP;EDUCATION;CEG;;;6,14718;1,2033;
7469;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN SOLIDARITE;TOKOIN SOLIDARITE;INSTITUT TECHNIQUE CATHOLIQUE NDE;EDUCATION;CEG;;;6,1496;1,21037;
7473;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN SOLIDARITE;TOKOIN SOLIDARITE;ECOLE PRIVEE AMESIKA;EDUCATION;CEG;;;6,1513;1,2106;
7476;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN SOLIDARITE;TOKOIN SOLIDARITE;EPL MON AVENIR;EDUCATION;CEG;;;6,1517;1,20835;
7482;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN SOLIDARITE;TOKOIN SOLIDARITE;EPL LA GRACE DIVINE;EDUCATION;CEG;;;6,1523;1,20492;
7483;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN SOLIDARITE;TOKOIN SOLIDARITE;LE GRAND COLLEGE DU PLATEAU;EDUCATION;CEG;;;6,15337;1,20182;
7487;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN TAME;TOKOIN TAME;INSTITUT SCOLAIRE BOUAKA;EDUCATION;CEG;;;6,1667;1,2262;
7494;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN TAME;TOKOIN TAME;COLLEGE TECHNIQUE LA REVELATION;EDUCATION;CEG;;;6,16235;1,2281;
7504;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;CEG TOKOIN WUITI;EDUCATION;CEG;;;6,16827;1,23163;
7510;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;ECOLE PRIVEE LA RACINE;EDUCATION;CEG;;;6,16358;1,2398;
7512;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;COLLEGE LA MAÏEUTIQUE;EDUCATION;CEG;;;6,16212;1,24073;
7516;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;LYCEE TOKOIN EST;EDUCATION;CEG;;;6,16615;1,23662;
7520;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;COMPLEXE SCOLAIRE GRACIA;EDUCATION;CEG;;;6,16645;1,23578;
7527;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;COMPLEXE SCOLAIRE LES ENFANTS DE DIEU;EDUCATION;CEG;;;6,17055;1,24152;
7530;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;ECOLE BAPTISTE BON BERGER DE WUITI;EDUCATION;CEG;;;6,16978;1,24047;
7534;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN WUITI;TOKOIN WUITI;COMPLEXE SCOLAIRE EBEN-EZER;EDUCATION;CEG;;;6,16693;1,24433;
7536;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;ECOLE PRIVEE LAÏQUE LE TRIOMPHE DU DESTIN;EDUCATION;CEG;PRIVE;Bon;6,199203;1,185773;34.733154
7544;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"COMPLEXE SCOLAIRE ""MON BERGER""";EDUCATION;CEG;;;6,18472;1,18015;
7548;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;ECOLE PRIVEE LE SUCCES;EDUCATION;CEG;;;6,18535;1,18583;
7551;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"COMPLEXE SCOLAIRE LE "" LE ROITELET""";EDUCATION;CEG;;;6,18693;1,18563;
7558;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"EPL ""GRACE ETERNEL""";EDUCATION;CEG;;;6,19113;1,18455;
7561;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"COMPLEXE SCOLAIRE ""L'EXELLENCE""";EDUCATION;CEG;;;6,19535;1,18688;
7564;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"COLLEGE PRIVE LAIC "" L'AVENIR DE TOTSI";EDUCATION;CEG;;;6,19558;1,1838;
7569;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"COMPLEXE SCOLAIRE ""BEAU CIEL""";EDUCATION;CEG;;;6,1828;1,19178;
7571;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;"EPL ""LE REVEIL D'OR""";EDUCATION;CEG;;;6,183;1,1907;
7581;LOME COMMUNE;ARRONDISSEMENT V;TOTSI;TOTSI;COMPLEXE KOUVAHEY;EDUCATION;CEG;;;6,1769;1,19128;
7594;LOME COMMUNE;ARRONDISSEMENT III;WETE;WETE;COMPLEXE SCOLAIRE LA MÉMOIRE;EDUCATION;CEG;;;6,14408;1,2627;
7598;LOME COMMUNE;ARRONDISSEMENT III;WETE;WETE;COLLEGE PRIVE LAÏC JEAN HELENE;EDUCATION;CEG;;;6,1457;1,26293;
7599;LOME COMMUNE;ARRONDISSEMENT III;WETE;WETE;COLLEGE KOUDRI;EDUCATION;CEG;;;6,15023;1,26158;
7605;LOME COMMUNE;ARRONDISSEMENT III;WETE;WETE;COMPLEXE SCOLAIRE RABBI;EDUCATION;CEG;;;6,14378;1,26127;
7609;LOME COMMUNE;ARRONDISSEMENT I;WETRIVI KONDJI;WETRIVI KONDJI;CEG DES ETOILES;EDUCATION;CEG;PUBLIC;Bon;6,133925;1,221894;5.413086
7613;LOME COMMUNE;ARRONDISSEMENT I;WETRIVI KONDJI;WETRIVI KONDJI;INSTITUT LA PROVIDENCE;EDUCATION;CEG;PRIVE;Bon;6,13222;1,223416;21.995728
7629;PLATEAUX;OGOU;GNAGNA;ATAKPAME;CEG NYEKONAKPOE;EDUCATION;CEG;PUBLIC;Bon;7,52621;1,137514;
7637;PLATEAUX;OGOU;GNAGNA;ATAKPAME;CEG KOSSI-KITI;EDUCATION;CEG;PUBLIC;Mauvais;7,507022;1,129197;
7652;PLATEAUX;OGOU;GNAGNA;ATAKPAME;CEG-A/ENS;EDUCATION;CEG;PUBLIC;Bon;7,250814;1,24;
7659;PLATEAUX;EST-MONO;MORETAN;MORETAN;COMPLEXE SCOLAIRE BAPTISTE (PRIMAIRE + CEG);EDUCATION;CEG;CONFESSIONNEL;Bon;8,106343;1,353126;
7665;PLATEAUX;EST-MONO;MORETAN;TCHEKITA;CEGIL DE TCHEKITA;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;8,20094;1,341793;
7667;PLATEAUX;EST-MONO;MORETAN;ISSATI;CEG DE ISSATI;EDUCATION;CEG;PUBLIC;Bon;8,33603;1,360497;
7671;PLATEAUX;EST-MONO;ELAVAGNON;ELAVAGNON;COMPLEXE SCOLAIRE METRO (JARDIN D'ENFANTS, PRIMAIRE, COLLEGE);EDUCATION;CEG;PRIVE;Bon;7,955213;1,282323;
7674;PLATEAUX;EST-MONO;MORETAN;YEBOU-YEBOU;CEG YEBOU-YEBOU;EDUCATION;CEG;PUBLIC;Bon;8,04542;1,389873;
7684;PLATEAUX;EST-MONO;MORETAN;ISSATI;COLLEGE FRANCO-ARABE;EDUCATION;CEG;CONFESSIONNEL;Mauvais;8,347252;1,363068;
7725;PLATEAUX;HAHO;NOTSE;NAOLO;COLLEGE PROTESTANT DE NOTSE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,94752;1,183727;
7726;PLATEAUX;HAHO;NOTSE;KOGLO KOPE;COMPLEXE SCOLAIRE EVANGELIQUE DES NATIONS (PRIMAIRE+ CEG);EDUCATION;CEG;CONFESSIONNEL;Bon;6,93977;1,194788;
7730;PLATEAUX;HAHO;NOTSE;HATCHAKPE2;CEGIL HATCHAKPE;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;6,846101;1,136668;
7751;PLATEAUX;AMOU;GAME;SEVIA;CEGIL JEAN MARIE SCHILPZ;EDUCATION;CEG;COMMUNAUTAIRE;Bon;7,726741;1,091882;
7766;PLATEAUX;AMOU;GAME;GAME;CEG GAME;EDUCATION;CEG;PUBLIC;Mauvais;7,738454;1,069937;
7773;PLATEAUX;AMOU;AMOU-OBLO;PATATOUKOU;CEG PATATOUKOU;EDUCATION;CEG;PUBLIC;Bon;7,34915;0,851904;
7799;PLATEAUX;AKEBOU;DJON;TSAFE-HOHOE;CEGIL TSAFE-HOHOE;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;7,733382;0,827163;
7811;PLATEAUX;WAWA;DOUME;DOUME;CEG DOUME;EDUCATION;CEG;PUBLIC;Bon;7,546654;0,786424;
7819;PLATEAUX;WAWA;KLABE EFOUKPA;AZAFI;CEGIL AZAFI;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;7,600089;0,714696;
7822;PLATEAUX;WAWA;KLABE EFOUKPA;BENALI;CEG BENALI;EDUCATION;CEG;PUBLIC;Bon;7,578774;0,724462;
7827;PLATEAUX;WAWA;KLABE EFOUKPA;KLABE-EFOUKPA;CEG KLABE-EFOUKPA;EDUCATION;CEG;PUBLIC;Bon;7,598548;0,763682;
7831;PLATEAUX;WAWA;BADOU;BADOU;CENTRE D'ENSEIGNEMENT ET CULTUREL FRANCO-ARABE (PRIMAIRE + CEG);EDUCATION;CEG;CONFESSIONNEL;Bon;7,584407;0,605993;
7832;PLATEAUX;WAWA;BADOU;BADOU;CEG BADOU;EDUCATION;CEG;PUBLIC;Bon;7,585884;0,604652;
7837;PLATEAUX;WAWA;BADOU;BADOU;COLLEGE LA PATIENCE;EDUCATION;CEG;PRIVE;Bon;7,578845;0,604946;
7839;PLATEAUX;WAWA;BADOU;BADOU;ECOLE PRIMAIRE + COLLEGE CATHOLIQUE;EDUCATION;CEG;CONFESSIONNEL;Bon;7,581938;0,613082;
7840;PLATEAUX;WAWA;BADOU;BADOU;ECOLE PRIMAIRE ET COLLEGE PROTESTANTS;EDUCATION;CEG;CONFESSIONNEL;Bon;7,583298;0,609398;
7843;PLATEAUX;WAWA;BADOU;ANONOE;COLLEGE + ECOLE PRIMAIRE CATHOLIQUE;EDUCATION;CEG;CONFESSIONNEL;Bon;7,559225;0,603522;
7859;PLATEAUX;KPELE;KPELE-NOVIVE;ADETA;CEG ADETA I;EDUCATION;CEG;PUBLIC;Bon;7,12241;0,733322;
7862;PLATEAUX;KPELE;KPELE-NOVIVE;ADETA;EPC + CPL SAGESSE UNIVERSELLE I;EDUCATION;CEG;CONFESSIONNEL;Bon;7,133242;0,732077;
7869;PLATEAUX;KPELE;KPELE-NOVIVE;ADETA;EPC + CEG DE KPELE-TSIKO;EDUCATION;CEG;CONFESSIONNEL;Bon;7,123923;0,716038;
7876;PLATEAUX;DANYI;DANYI KPETO-EVITA;DANYI-KPETO;CEG DANYI-KPETO;EDUCATION;CEG;PUBLIC;Bon;7,255263;0,733604;
7883;PLATEAUX;DANYI;DANYI-ATIGBA + ELAVANYO;DANYI-ATIGBA;CEG DANYI-N'IGBE;EDUCATION;CEG;PUBLIC;Bon;7,149442;0,689413;
7886;PLATEAUX;DANYI;DANYI-ATIGBA + ELAVANYO;AFIADENYIGBA;CEG AFIADENYIGBA;EDUCATION;CEG;PUBLIC;Bon;7,311081;0,706814;
7889;PLATEAUX;DANYI;DANYI-ATIGBA + ELAVANYO;KPEVE;CEG KPEVE;EDUCATION;CEG;PUBLIC;Mauvais;7,352203;0,735801;
7896;PLATEAUX;KLOTO;WOME;KLO-MAYONDI;CEG KLO-MAYONDI;EDUCATION;CEG;PUBLIC;Mauvais;6,8413;0,554746;
7903;PLATEAUX;KLOTO;WOME;YEVIEPE;CEG YEVIEPE-NYIVE;EDUCATION;CEG;PUBLIC;Bon;6,819277;0,580298;
7906;PLATEAUX;KLOTO;WOME;NYIVE;DISPENSAIRE + CEG NYIVE;EDUCATION;CEG;PUBLIC;Mauvais;6,771729;0,582764;
7912;PLATEAUX;KLOTO;KPADAPE;KPADAPE;CEG KPADAPE;EDUCATION;CEG;PUBLIC;Bon;6,834638;0,590297;
7914;PLATEAUX;KLOTO;KPADAPE;KPADAPE;CSPL ESPERANCE (EPL+ CPL);EDUCATION;CEG;PRIVE;Bon;6,836547;0,595673;
7918;PLATEAUX;KLOTO;AGOME-KPALIME;KPALIME;EPL + CPL;EDUCATION;CEG;PRIVE;Bon;6,914957;0,626432;
7923;PLATEAUX;KLOTO;AGOME;KPALIME;COLLEGE PROTESTANT;EDUCATION;CEG;CONFESSIONNEL;Bon;6,919485;0,622121;
7932;PLATEAUX;AGOU;AGOTIME NORD;ZUKPE;CEG AGOTIME-NYITOE-ZUKPE;EDUCATION;CEG;PUBLIC;Bon;6,654296;0,658851;
7933;PLATEAUX;AGOU;AGOTIME NORD;ZUKPE;INSTITUT SCOLAIRE LE BON GRAIN;EDUCATION;CEG;PRIVE;Bon;6,661479;0,654518;
7939;PLATEAUX;AGOU;AGOTIME NORD;ADAME;CEG ADAME;EDUCATION;CEG;PUBLIC;Bon;6,778388;0,676056;
7949;PLATEAUX;AGOU;ASSAHOUN FIAGBE;ASSAHOUN FIAGBE;CEG ASSAHOUN FIAGBE;EDUCATION;CEG;PUBLIC;Bon;6,804442;0,705189;
7954;PLATEAUX;AGOU;AMOUSSOUKOPE;AMOUSSOUKOPE;CEG AMOUSSOUKOPE;EDUCATION;CEG;PUBLIC;Bon;6,669226;0,843002;
7960;PLATEAUX;OGOU;WOUDOU;GBECON;CEG SOLIDARITE;EDUCATION;CEG;PUBLIC;Bon;7,555017;1,145306;
7966;PLATEAUX;OGOU;WOUDOU;ATAKPAME;CEG KOSSIKITI;EDUCATION;CEG;PUBLIC;Bon;7,507032;1,12879;
7967;PLATEAUX;OGOU;WOUDOU;ATAKPAME;CEG DOULASSAME;EDUCATION;CEG;PUBLIC;Mauvais;7,526116;1,121456;
7984;PLATEAUX;OGOU;AKPARE;ILAMA;CEG ILAMA;EDUCATION;CEG;PUBLIC;Bon;7,496055;1,243508;
7985;PLATEAUX;OGOU;AKPARE;AKPARE;COLLEGE SAINT BERNARD;EDUCATION;CEG;CONFESSIONNEL;Bon;7,471963;1,318693;
8000;PLATEAUX;ANIE;KOLO KOPE;KPENDELE;CEG KPENDELE;EDUCATION;CEG;PUBLIC;Mauvais;7,772083;1,359231;
8011;PLATEAUX;ANIE;ATCHINEDJI;GBEDNAFE-SADA;CEG GBEGNAFE-SADA;EDUCATION;CEG;PUBLIC;Mauvais;7,705407;1,383983;
8021;PLATEAUX;EST-MONO;BADIN;YANDA;CEG-IL YANDA;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;8,315593;1,592249;
8027;PLATEAUX;EST-MONO;BADIN;BADIN 2;CEG BADIN;EDUCATION;CEG;PUBLIC;Bon;8,160767;1,530319;
8030;PLATEAUX;EST-MONO;BADIN;KOKOLO;CEG-IL KOKOLO;EDUCATION;CEG;PUBLIC;Mauvais;8,207845;1,55685;
8035;PLATEAUX;EST-MONO;BADIN;FANGODO;CEG-IL FANGODO;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;8,100979;1,48815;
8040;PLATEAUX;EST-MONO;BADIN;ALOKO MOLOKOUTE;CEG ALOKO MALOKOUTE;EDUCATION;CEG;PUBLIC;Mauvais;8,262886;1,558467;
8053;PLATEAUX;AMOU;KPATEGAN;KPATEGAN;CEG KPATEGAN;EDUCATION;CEG;PUBLIC;Bon;7,32695;1,05347;
8070;PLATEAUX;AMOU;OTADI;OTADI;CEG OTADI;EDUCATION;CEG;PUBLIC;Mauvais;7,651613;0,997641;
8075;PLATEAUX;AMOU;OTADI;ILLICO;CEG ILLICO + FORAGE;EDUCATION;CEG;PUBLIC;Mauvais;7,674928;1,001774;
8088;PLATEAUX;HAHO;KPEDOME;PARIS-COPE;COLLEGE PRIVE LAIC LA LUMIERE;EDUCATION;CEG;PRIVE;Mauvais;7,157938;1,059528;
8102;PLATEAUX;HAHO;KPEDOME;ALATI-MARCHE;CEGIL ALATI-MARCHE;EDUCATION;CEG;COMMUNAUTAIRE;Mauvais;7,003094;1,083802;
8106;PLATEAUX;HAHO;KPEDOME;AGBATITOE;CEG AGBATITOE;EDUCATION;CEG;PUBLIC;Mauvais;7,062433;1,152477;
8112;PLATEAUX;HAHO;ASRAMA;KAME;CEG KAME;EDUCATION;CEG;PUBLIC;Mauvais;7,020837;1,393027;
8118;PLATEAUX;HAHO;ASRAMA;TETETOU;CEG TETETOU;EDUCATION;CEG;PUBLIC;Mauvais;7,014286;1,495141;
8125;PLATEAUX;HAHO;ASRAMA;ADJAKPAHOE;CEG ADJAKPAHOE;EDUCATION;CEG;PUBLIC;Mauvais;7,011891;1,47715;
8134;PLATEAUX;HAHO;ASRAMA;EDOHOE;COMPLEXE SCOLAIRE LE SCOURS EDOHOE (PRIMAIRE + CEG);EDUCATION;CEG;PRIVE;Bon;7,012269;1,399923;
